Player_Latitude,Player_Longitude,Gym_Latitude,Gym_Longitude,Timestamp
33.848092,-118.208667,33.884577,-118.267198,2025-08-21 03:28:48.868 UTC
33.957547,-118.193135,33.956710,-118.213397,2025-08-21 01:27:44.967 UTC
34.059353,-118.219971,34.044745,-118.283399,2025-08-21 17:17:51.624 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-08-21 01:14:06.471 UTC
51.491328,-0.173798,47.647826,-122.273738,2025-08-21 23:43:20.518 UTC
33.957547,-118.193135,33.956710,-118.213397,2025-08-21 01:17:05.844 UTC
-33.960195,151.356998,-33.907321,151.244946,2025-08-21 02:01:18.215 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-08-21 01:33:09.972 UTC
-33.884861,151.256584,41.857370,-87.538089,2025-12-23 06:13:15.605 UTC
34.005056,-118.449498,34.034336,-118.358236,2026-01-18 23:01:08.518 UTC
33.957547,-118.193135,33.956710,-118.213397,2025-11-01 22:10:52.547 UTC
40.695638,-74.032056,34.219105,-118.251927,2025-11-01 21:57:39.835 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-11-01 21:25:19.004 UTC
47.644834,-122.354268,34.082826,-118.050216,2025-11-01 17:28:01.269 UTC
34.070177,-118.476071,33.980540,-118.427289,2025-11-01 22:53:57.228 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-06-21 03:01:46.643 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-06-21 23:55:08.137 UTC
34.003669,-118.305091,33.956710,-118.213397,2025-06-21 22:23:29.544 UTC
47.675248,-122.305574,33.905943,-118.190135,2026-02-26 15:24:38.731 UTC
34.254004,-118.247736,34.182688,-118.178741,2026-02-26 01:17:34.918 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-06-16 00:38:03.312 UTC
40.695638,-74.032056,34.219105,-118.251927,2025-08-31 21:52:52.451 UTC
33.957547,-118.193135,33.956710,-118.213397,2025-08-31 21:10:00.899 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-08-31 22:09:18.489 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-08-31 22:38:59.218 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-08-31 22:35:22.061 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-08-31 21:15:19.61 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-08-31 21:20:22.24 UTC
34.080029,-118.304732,34.107230,-118.268611,2025-08-31 16:34:09.722 UTC
34.033488,-118.271392,33.956710,-118.213397,2025-08-31 23:07:38.783 UTC
-33.822775,151.208534,34.059620,-118.076213,2025-08-31 09:47:56.549 UTC
-33.871654,151.166051,33.980540,-118.427289,2026-01-03 18:18:26.967 UTC
34.003870,-118.297581,34.034619,-118.391223,2026-01-03 22:01:36.178 UTC
34.065153,-118.376176,34.034619,-118.391223,2026-01-03 22:01:47.486 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-10-09 01:00:48.776 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-10-09 01:45:14.716 UTC
34.014412,-118.162664,34.061038,-118.256794,2025-10-09 15:06:20.786 UTC
35.631419,139.618879,35.694121,139.710235,2025-10-09 04:12:41.752 UTC
40.695638,-74.032056,34.219105,-118.251927,2025-10-09 01:51:26.174 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-10-09 00:53:49.408 UTC
51.491678,-0.196539,34.182119,-118.317705,2026-01-01 00:23:43.887 UTC
51.633590,-0.279846,51.552379,-0.191890,2026-01-01 01:12:15.519 UTC
51.457065,-0.175052,34.030902,-118.448071,2026-05-30 06:33:17.065 UTC
35.656206,139.650256,34.090889,-118.243899,2026-05-30 06:55:26.855 UTC
51.542582,-0.054783,34.115710,-118.189841,2026-05-30 05:20:14.27 UTC
33.987405,-118.110156,33.972213,-118.062327,2026-05-30 01:38:13.47 UTC
33.987405,-118.110156,33.972213,-118.062327,2026-05-30 00:55:59.413 UTC
33.987405,-118.110156,33.972213,-118.062327,2026-05-30 01:40:47.493 UTC
-23.511705,-46.645381,34.213104,-118.224817,2026-05-30 06:36:48.222 UTC
-23.511705,-46.645381,34.213104,-118.224817,2026-05-30 07:09:31.389 UTC
33.987405,-118.110156,33.972213,-118.062327,2026-05-30 07:06:42.634 UTC
33.873653,-118.076069,33.887580,-118.162059,2026-05-30 05:14:30.594 UTC
34.005056,-118.449498,34.034336,-118.358236,2026-05-07 01:32:43.062 UTC
40.782942,-73.996960,47.613271,-122.218434,2025-06-01 03:53:30.302 UTC
51.470503,-0.182082,51.540793,-0.056029,2025-06-01 03:50:33.369 UTC
35.656206,139.650256,34.090889,-118.243899,2026-05-28 02:50:12.345 UTC
33.987405,-118.110156,33.972213,-118.062327,2026-05-28 04:07:28.114 UTC
34.149575,-118.247993,34.177345,-118.310061,2026-05-28 03:29:41.784 UTC
34.063424,-118.319079,34.008990,-118.390083,2026-05-28 02:55:55.534 UTC
34.038894,-118.246108,34.007853,-118.247150,2026-05-28 02:27:52.553 UTC
33.997629,-118.370622,33.964226,-118.320844,2026-07-26 02:44:46.148 UTC
-23.562325,-46.544385,-23.499874,-46.618263,2026-07-26 02:44:54.137 UTC
51.399278,-0.070152,51.480672,-0.171690,2026-07-26 06:06:42.297 UTC
51.485525,-0.065530,34.083133,-118.364084,2026-07-26 06:11:23.221 UTC
51.505907,-0.253750,51.511287,-0.203409,2026-07-26 06:03:11.159 UTC
33.884498,-118.245172,33.936906,-118.242225,2026-01-19 21:36:09.794 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-07-10 01:34:12.72 UTC
33.832872,-118.361279,33.912072,-118.368961,2025-07-10 02:31:55.207 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-07-10 01:37:05.161 UTC
34.206772,-118.261784,34.226165,-118.213184,2025-07-10 03:26:24.529 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-07-10 01:05:47.913 UTC
-33.912099,151.251703,-23.584530,-46.624899,2025-07-10 01:22:31.809 UTC
41.803986,-87.592524,33.936906,-118.242225,2026-02-24 22:41:45.893 UTC
34.224869,-118.312413,34.172194,-118.400861,2026-02-24 20:51:48.453 UTC
34.033488,-118.271392,33.956710,-118.213397,2026-02-24 01:05:40.211 UTC
41.879698,-87.536116,33.974018,-118.326374,2026-02-24 00:08:49.798 UTC
40.734054,-73.984907,35.720456,139.693829,2025-11-09 06:37:28.827 UTC
40.734054,-73.984907,35.720456,139.693829,2025-11-09 05:52:13.42 UTC
40.734054,-73.984907,35.720456,139.693829,2025-11-09 06:48:54.543 UTC
33.962357,-118.296666,33.971355,-118.211475,2025-11-09 05:39:12.223 UTC
51.577542,-0.107520,51.548915,-0.170138,2025-11-09 02:46:52.71 UTC
40.734054,-73.984907,35.720456,139.693829,2025-11-09 05:53:50.897 UTC
40.734054,-73.984907,35.720456,139.693829,2025-11-09 06:49:08.572 UTC
40.734054,-73.984907,35.720456,139.693829,2025-11-09 06:27:07.823 UTC
-23.438196,-46.684374,-23.507623,-46.628908,2026-05-24 20:07:27.635 UTC
41.880490,-87.716209,33.956710,-118.213397,2025-06-30 00:10:08.296 UTC
34.039945,-118.151654,34.026166,-118.097388,2025-06-30 01:08:37.435 UTC
34.001182,-118.124946,33.956710,-118.213397,2025-06-30 00:13:29.095 UTC
-33.852081,151.194483,-33.868642,151.256340,2025-06-30 01:16:14.796 UTC
34.043069,-118.287905,33.956710,-118.213397,2025-06-30 00:45:58.094 UTC
34.043069,-118.287905,33.956710,-118.213397,2025-06-30 00:45:12.579 UTC
-33.870683,151.264704,34.034336,-118.358236,2025-06-30 00:34:04.592 UTC
33.926379,-118.148736,33.916812,-118.252775,2025-06-30 01:07:47.287 UTC
-33.870683,151.264704,34.034336,-118.358236,2025-06-30 00:37:45.139 UTC
35.670387,139.706105,41.812045,-87.642163,2025-06-30 01:10:05.738 UTC
47.537787,-122.377680,47.573345,-122.321907,2025-06-30 02:40:48.628 UTC
41.880490,-87.716209,33.956710,-118.213397,2025-06-30 00:10:28.708 UTC
34.067398,-118.341979,34.034336,-118.358236,2025-06-30 00:06:23.091 UTC
47.561471,-122.353050,47.587254,-122.296144,2025-08-09 05:01:26.913 UTC
47.584291,-122.234061,33.922181,-118.195967,2026-06-07 22:53:33.615 UTC
34.214020,-118.130663,34.112676,-118.147054,2026-06-07 23:15:39.673 UTC
-23.566041,-46.514926,-23.586958,-46.592513,2026-07-18 02:29:46.959 UTC
40.708865,-74.094310,34.165227,-118.397418,2025-07-23 01:54:28.267 UTC
35.802344,139.672685,35.729647,139.648656,2025-07-23 02:32:01.907 UTC
34.168169,-118.098115,34.169712,-118.111186,2025-07-23 03:50:55.498 UTC
-33.828934,151.142614,-33.813583,151.180660,2026-07-14 03:32:30.799 UTC
33.946531,-118.065017,33.958591,-118.079832,2026-01-24 05:26:10.075 UTC
40.695638,-74.032056,34.219105,-118.251927,2026-01-24 22:08:58.503 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-01-24 22:35:19.836 UTC
34.005056,-118.449498,34.034336,-118.358236,2026-01-24 22:45:48.441 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-01-24 21:07:08.494 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-01-24 22:26:47.412 UTC
-33.829775,151.294846,-33.907321,151.244946,2026-01-24 21:23:51.756 UTC
40.769507,-74.071737,34.138244,-118.073780,2026-01-24 05:26:03.672 UTC
-33.829775,151.294846,-33.907321,151.244946,2026-01-24 22:56:45.98 UTC
40.695638,-74.032056,34.219105,-118.251927,2026-01-24 22:53:17.008 UTC
40.695638,-74.032056,34.219105,-118.251927,2026-01-24 23:26:20.585 UTC
34.005056,-118.449498,34.034336,-118.358236,2026-01-24 23:14:38.11 UTC
34.005056,-118.449498,34.034336,-118.358236,2026-01-24 23:20:17.083 UTC
40.695638,-74.032056,34.219105,-118.251927,2026-04-11 22:21:03.721 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-04-11 21:34:07.631 UTC
33.957547,-118.193135,33.956710,-118.213397,2025-08-24 19:28:46.65 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-08-24 20:53:15.656 UTC
51.399278,-0.070152,51.480672,-0.171690,2025-08-24 03:07:46.927 UTC
33.892553,-118.228031,33.886799,-118.206311,2025-08-24 02:18:33.644 UTC
34.033488,-118.271392,33.956710,-118.213397,2025-08-24 00:11:57.251 UTC
35.693244,139.728752,35.666799,139.709785,2025-08-24 00:23:44.58 UTC
35.604048,139.575412,35.633438,139.654876,2026-03-04 15:02:35.065 UTC
-33.915250,151.225377,34.080995,-118.407624,2026-03-04 14:27:38.147 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-10-02 01:45:44.426 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-10-02 01:06:40.638 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-10-02 01:06:20.212 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-10-02 01:52:03.939 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-10-02 01:42:04.034 UTC
34.062838,-118.309219,34.083090,-118.201891,2026-02-27 05:09:45.21 UTC
-23.462139,-46.529277,-23.535599,-46.613977,2026-02-27 23:06:40.383 UTC
34.091595,-118.134249,34.182688,-118.178741,2026-02-27 23:19:16.365 UTC
47.703810,-122.208390,47.636429,-122.240875,2026-02-27 05:06:35.761 UTC
34.005056,-118.449498,34.034336,-118.358236,2026-02-27 01:35:43.067 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-02-27 02:16:52.042 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-02-27 01:41:47.726 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-02-27 02:09:39.877 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-02-27 02:02:01.074 UTC
34.271386,-118.170045,34.182688,-118.178741,2026-02-27 23:30:58.659 UTC
-23.518887,-46.576247,34.117104,-118.327685,2026-02-27 23:40:19.22 UTC
-23.501245,-46.591039,33.896109,-118.311399,2026-02-27 23:47:11.56 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-06-25 01:50:43.108 UTC
34.029015,-118.024755,34.003903,-118.109282,2025-06-25 06:57:09.457 UTC
34.154995,-118.104203,34.058017,-118.119450,2025-06-25 07:10:03.394 UTC
34.049625,-118.196476,33.982833,-118.210002,2025-06-25 05:17:18.771 UTC
35.555416,139.694543,35.642258,139.708936,2025-06-25 19:24:04.82 UTC
40.695638,-74.032056,34.219105,-118.251927,2025-06-25 02:19:11.543 UTC
34.049625,-118.196476,33.982833,-118.210002,2025-06-25 05:25:05.813 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-06-25 02:09:26.326 UTC
34.154995,-118.104203,34.058017,-118.119450,2025-06-25 07:08:49.515 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-06-25 01:37:30.907 UTC
51.459999,-0.153936,33.932200,-118.315953,2025-06-25 05:10:49.647 UTC
34.149301,-118.303052,34.077333,-118.229151,2025-06-25 23:12:58.457 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-06-25 01:30:40.162 UTC
41.910705,-87.606862,-23.591505,-46.647393,2025-06-25 17:09:26.464 UTC
40.650691,-74.000336,33.956710,-118.213397,2025-06-25 14:51:12.772 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-06-25 01:24:51.411 UTC
47.664976,-122.309015,34.048921,-118.103486,2025-06-25 06:53:08.218 UTC
33.957547,-118.193135,33.956710,-118.213397,2025-06-25 01:45:48.258 UTC
34.162967,-118.228319,34.140872,-118.132652,2025-11-07 01:46:04.296 UTC
41.847502,-87.621948,33.911626,-118.283382,2025-11-07 01:49:13.848 UTC
41.847502,-87.621948,33.911626,-118.283382,2025-11-07 01:49:51.364 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-11-17 01:04:31.45 UTC
-33.960195,151.356998,-33.907321,151.244946,2026-04-04 22:19:15.029 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-04-04 21:45:09.528 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-04-04 21:58:50.738 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-04-04 22:17:01.799 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-04-04 21:41:19.759 UTC
34.005056,-118.449498,34.034336,-118.358236,2026-04-04 23:23:48.711 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-04-04 22:34:30.749 UTC
40.655187,-73.954188,33.956710,-118.213397,2026-04-04 22:24:16.168 UTC
33.957547,-118.193135,33.956710,-118.213397,2025-07-31 01:00:16.867 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-07-31 01:46:36.043 UTC
34.005056,-118.449498,34.034336,-118.358236,2025-07-31 01:04:32.213 UTC
40.655187,-73.954188,33.956710,-118.213397,2025-07-31 01:15:29.172 UTC
-33.829775,151.294846,-33.907321,151.244946,2025-07-12 22:31:25.531 UTC
