Player_Latitude,Player_Longitude,Gym_Latitude,Gym_Longitude,Timestamp
34.200000,-118.360000,,,2025-06-02 15:01:08.471 UTC
34.000000,-118.040000,,,2026-02-06 16:00:58.363 UTC
34.120000,-118.120000,,,2026-03-16 20:48:32.209 UTC
34.120000,-118.200000,,,2026-07-17 19:03:32.13 UTC
34.000000,-118.400000,,,2026-07-17 03:18:27.794 UTC
34.000000,-118.400000,,,2026-07-17 01:44:22.245 UTC
33.960000,-118.400000,,,2026-07-17 01:29:37.294 UTC
33.960000,-118.400000,,,2026-07-17 03:36:04.747 UTC
34.000000,-118.120000,,,2026-01-03 23:42:03.205 UTC
-23.600000,-46.600000,,,2026-01-03 19:47:07.297 UTC
35.600000,139.680000,,,2026-01-03 16:24:01.475 UTC
34.120000,-118.200000,,,2026-01-03 23:52:36.662 UTC
34.120000,-118.160000,,,2025-09-13 20:42:20.727 UTC
34.000000,-118.040000,,,2025-11-05 14:42:04.224 UTC
33.920000,-118.280000,,,2025-11-05 21:10:29.156 UTC
33.920000,-118.280000,,,2025-11-05 21:19:29.496 UTC
41.840000,-87.600000,,,2025-12-21 16:33:17.42 UTC
34.080000,-118.320000,,,2025-12-21 18:16:11.02 UTC
-33.840000,151.160000,,,2026-05-28 15:52:54.633 UTC
33.960000,-118.160000,,,2026-01-01 06:00:28.189 UTC
34.160000,-118.360000,,,2025-10-02 00:17:47.135 UTC
33.920000,-118.360000,,,2025-12-05 02:52:06.218 UTC
33.920000,-118.160000,,,2025-08-27 14:33:13.132 UTC
34.080000,-118.400000,,,2025-08-15 00:08:55.128 UTC
40.680000,-74.040000,,,2026-03-22 18:34:06.437 UTC
34.040000,-118.200000,,,2025-11-30 00:16:14.318 UTC
34.120000,-118.240000,,,2026-05-27 19:28:23.274 UTC
34.160000,-118.160000,,,2025-07-23 02:30:19.224 UTC
33.880000,-118.200000,,,2025-07-23 04:11:17.041 UTC
34.040000,-118.440000,,,2025-07-23 16:02:44.345 UTC
34.160000,-118.280000,,,2025-07-23 04:38:39.149 UTC
34.080000,-118.400000,,,2025-07-23 03:12:36.212 UTC
34.200000,-118.280000,,,2026-02-22 21:44:05.282 UTC
34.200000,-118.280000,,,2026-02-22 22:10:18.391 UTC
34.160000,-118.360000,,,2026-02-22 16:19:41.124 UTC
34.160000,-118.360000,,,2026-02-22 06:18:30.762 UTC
51.560000,-0.080000,,,2026-02-22 02:08:46.164 UTC
34.040000,-118.120000,,,2026-02-22 01:25:53.845 UTC
34.160000,-118.360000,,,2026-02-22 02:32:53.622 UTC
34.200000,-118.240000,,,2026-07-14 18:19:53.187 UTC
34.200000,-118.240000,,,2026-07-14 18:19:57.24 UTC
40.760000,-73.960000,,,2026-05-06 15:54:59.185 UTC
41.840000,-87.720000,,,2025-09-10 14:32:17.3 UTC
47.560000,-122.360000,,,2026-03-09 01:12:35.249 UTC
34.120000,-118.400000,,,2026-01-26 15:06:47.161 UTC
51.520000,-0.080000,,,2025-10-23 15:01:59.956 UTC
34.040000,-118.280000,,,2026-02-11 01:48:32.627 UTC
34.200000,-118.280000,,,2026-02-11 01:14:29.163 UTC
34.000000,-118.200000,,,2026-02-11 00:05:32.163 UTC
34.040000,-118.280000,,,2026-02-11 01:42:41.121 UTC
34.080000,-118.360000,,,2026-02-11 02:56:32.131 UTC
34.200000,-118.280000,,,2026-02-11 01:02:45.563 UTC
34.040000,-118.240000,,,2026-02-11 02:48:02.794 UTC
34.120000,-118.400000,,,2026-05-20 15:18:12.188 UTC
34.160000,-118.240000,,,2026-03-08 23:03:57.036 UTC
34.160000,-118.280000,,,2026-04-21 07:26:11.172 UTC
34.040000,-118.080000,,,2025-06-05 18:05:52.135 UTC
34.240000,-118.240000,,,2025-08-21 14:25:37.379 UTC
47.600000,-122.320000,,,2025-12-28 21:57:55.189 UTC
34.040000,-118.080000,,,2025-12-28 22:24:41.724 UTC
34.120000,-118.080000,,,2025-12-14 03:20:59.54 UTC
41.920000,-87.680000,,,2025-12-14 01:24:23.354 UTC
34.040000,-118.440000,,,2025-07-21 17:12:07.935 UTC
-33.920000,151.240000,,,2026-02-07 18:54:57.176 UTC
34.040000,-118.200000,,,2025-11-29 23:44:25.074 UTC
41.840000,-87.720000,,,2026-03-11 14:19:17.263 UTC
33.960000,-118.160000,,,2025-06-30 00:33:13.189 UTC
33.920000,-118.160000,,,2025-06-30 00:15:37.234 UTC
34.200000,-118.240000,,,2026-07-16 18:04:50.183 UTC
34.160000,-118.280000,,,2025-07-24 03:48:43.006 UTC
34.040000,-118.440000,,,2025-07-24 16:51:46.641 UTC
34.120000,-118.040000,,,2025-07-24 03:37:22.77 UTC
34.000000,-118.160000,,,2025-12-31 15:27:37.171 UTC
34.120000,-118.280000,,,2025-12-26 18:04:32.196 UTC
34.080000,-118.280000,,,2025-10-27 15:06:38.766 UTC
34.120000,-118.320000,,,2025-05-30 07:04:43.501 UTC
34.120000,-118.240000,,,2026-01-04 23:49:55.675 UTC
34.040000,-118.360000,,,2026-01-04 20:42:22.197 UTC
34.080000,-118.400000,,,2026-03-13 19:14:19.483 UTC
34.000000,-118.400000,,,2025-11-14 15:16:46.365 UTC
34.120000,-118.120000,,,2026-05-29 23:01:43.181 UTC
33.920000,-118.240000,,,2026-02-10 01:34:38.144 UTC
33.960000,-118.280000,,,2026-02-10 01:10:53.13 UTC
33.960000,-118.280000,,,2026-02-10 00:50:57.824 UTC
51.480000,-0.160000,,,2025-11-25 13:51:24.42 UTC
34.040000,-118.440000,,,2026-07-11 00:07:30.399 UTC
34.040000,-118.240000,,,2025-07-20 21:32:32.662 UTC
34.040000,-118.320000,,,2025-07-20 21:36:08.259 UTC
