Player_Latitude,Player_Longitude,Timestamp
33.925579,-118.293995,2025-12-05 01:53:42.377 UTC
34.167868,-118.280823,2025-06-01 01:48:18.069 UTC
34.167868,-118.280823,2025-06-01 01:48:14.702 UTC
33.885170,-118.305874,2025-07-17 02:03:35.891 UTC
34.094272,-118.147641,2025-07-17 02:12:43.827 UTC
34.094272,-118.147641,2025-07-19 23:04:23.969 UTC
34.094272,-118.147641,2025-07-19 23:04:21.445 UTC
34.094272,-118.147641,2025-07-19 22:11:23.945 UTC
34.094272,-118.147641,2025-07-19 22:25:51.556 UTC
34.094272,-118.147641,2025-07-19 22:25:55.597 UTC
34.094272,-118.147641,2025-07-19 22:27:20.416 UTC
34.013606,-118.241479,2026-01-16 03:19:20.079 UTC
34.013606,-118.241479,2026-01-16 03:20:03.514 UTC
34.013606,-118.241479,2026-01-16 03:20:09.477 UTC
34.013606,-118.241479,2026-01-16 03:19:26.7 UTC
34.094272,-118.147641,2025-08-31 21:30:38.723 UTC
33.929863,-118.154082,2025-12-21 19:01:19.796 UTC
33.929863,-118.154082,2025-12-21 19:19:15.388 UTC
33.924501,-118.300070,2025-10-09 15:32:29.742 UTC
33.924501,-118.300070,2025-10-09 15:32:10.172 UTC
33.924501,-118.300070,2025-10-09 15:32:08.569 UTC
33.924501,-118.300070,2025-10-09 15:32:37.354 UTC
35.678719,139.682360,2026-01-19 21:30:44.681 UTC
35.678719,139.682360,2026-01-19 21:30:32.422 UTC
35.678719,139.682360,2026-01-19 21:30:29.46 UTC
35.678719,139.682360,2026-01-19 21:33:15.654 UTC
35.678719,139.682360,2026-01-19 21:33:50.09 UTC
35.678719,139.682360,2026-01-19 21:32:50.219 UTC
35.678719,139.682360,2026-01-19 21:32:28.586 UTC
34.167868,-118.280823,2025-06-08 22:33:51.03 UTC
33.885170,-118.305874,2025-07-06 23:07:04.208 UTC
33.885170,-118.305874,2025-07-06 23:05:10.509 UTC
34.104549,-118.383538,2026-01-03 21:54:27.806 UTC
34.094272,-118.147641,2025-08-30 22:04:31.512 UTC
34.094272,-118.147641,2025-06-16 00:54:13.718 UTC
34.099178,-118.309377,2025-07-24 00:54:10.047 UTC
33.885170,-118.305874,2025-08-21 01:13:53.005 UTC
35.678719,139.682360,2026-05-28 22:38:41.21 UTC
35.678719,139.682360,2026-05-28 22:38:06.177 UTC
34.167868,-118.280823,2025-10-12 20:28:54.936 UTC
34.167868,-118.280823,2025-10-12 20:28:31.984 UTC
34.167868,-118.280823,2025-10-12 20:28:41.439 UTC
34.167868,-118.280823,2025-10-12 20:29:12.706 UTC
34.167868,-118.280823,2025-10-12 20:28:27.194 UTC
34.167868,-118.280823,2026-01-21 02:11:13.642 UTC
34.167868,-118.280823,2026-01-21 02:12:08.995 UTC
34.167868,-118.280823,2026-01-21 02:12:17.39 UTC
34.167868,-118.280823,2026-01-21 02:12:18.92 UTC
34.167868,-118.280823,2026-01-21 02:12:01.243 UTC
34.167868,-118.280823,2026-01-21 02:11:28.629 UTC
34.167868,-118.280823,2026-01-21 02:13:48.993 UTC
34.167868,-118.280823,2026-01-21 02:13:43.378 UTC
34.167868,-118.280823,2026-01-21 02:13:44.828 UTC
34.167868,-118.280823,2026-01-21 02:13:18.663 UTC
34.099178,-118.309377,2025-12-18 02:08:59.592 UTC
34.133395,-118.172872,2025-11-11 04:24:59.367 UTC
34.133395,-118.172872,2025-11-11 04:56:50.841 UTC
34.167868,-118.280823,2025-10-08 03:56:47.047 UTC
34.167868,-118.280823,2025-10-08 03:57:23.66 UTC
34.167868,-118.280823,2025-10-08 03:56:21.414 UTC
34.167868,-118.280823,2025-10-08 03:56:02.715 UTC
34.167868,-118.280823,2025-10-08 03:56:42.151 UTC
34.167868,-118.280823,2025-10-08 03:55:22.609 UTC
34.167868,-118.280823,2025-10-08 03:54:00.634 UTC
34.167868,-118.280823,2025-10-08 03:55:38.031 UTC
34.167868,-118.280823,2025-10-08 03:55:17.118 UTC
34.167868,-118.280823,2025-10-08 03:55:20.442 UTC
34.118456,-118.321409,2025-05-30 04:58:02.615 UTC
33.885170,-118.305874,2026-02-07 23:07:06.292 UTC
34.167868,-118.280823,2025-10-13 01:37:41.671 UTC
34.167868,-118.280823,2025-10-13 01:36:57.637 UTC
34.167868,-118.280823,2025-10-13 01:37:07.817 UTC
34.167868,-118.280823,2025-10-13 01:37:14.595 UTC
34.167868,-118.280823,2025-10-13 01:37:57.058 UTC
34.167868,-118.280823,2025-10-13 01:37:33.534 UTC
33.885170,-118.305874,2025-07-20 00:07:25.113 UTC
34.153173,-118.353909,2025-07-13 17:39:12.214 UTC
34.153173,-118.353909,2025-07-13 18:44:43.559 UTC
34.217153,-118.211908,2026-01-26 14:50:28.932 UTC
34.068278,-118.037884,2026-01-26 14:51:18.148 UTC
34.128786,-118.213015,2026-01-26 14:50:08.606 UTC
33.937613,-118.340927,2026-01-26 14:50:00.954 UTC
33.937613,-118.340927,2026-01-26 14:49:42.597 UTC
34.068278,-118.037884,2026-01-26 14:51:26.334 UTC
40.759433,-73.984073,2026-01-26 15:21:19.832 UTC
40.759433,-73.984073,2026-01-26 15:21:13.579 UTC
40.759433,-73.984073,2026-01-26 15:20:58.962 UTC
40.759433,-73.984073,2026-01-26 15:20:31.347 UTC
40.633298,-74.002555,2026-01-29 20:52:47.408 UTC
40.633298,-74.002555,2026-01-29 20:53:27.689 UTC
40.633298,-74.002555,2026-01-29 20:52:33.044 UTC
40.633298,-74.002555,2026-01-29 20:52:50.258 UTC
40.633298,-74.002555,2026-01-29 20:52:41.911 UTC
40.633298,-74.002555,2026-01-29 20:53:41.085 UTC
40.633298,-74.002555,2026-01-29 20:54:00.39 UTC
34.167868,-118.280823,2026-01-29 00:09:57.06 UTC
34.167868,-118.280823,2026-01-29 00:09:40.743 UTC
34.167868,-118.280823,2026-01-29 00:10:32.053 UTC
34.167868,-118.280823,2026-01-29 00:11:20.793 UTC
34.167868,-118.280823,2026-01-29 00:09:30.831 UTC
34.167868,-118.280823,2026-01-29 00:09:32.37 UTC
34.167868,-118.280823,2025-10-11 21:29:06.673 UTC
34.167868,-118.280823,2025-10-11 21:29:09.815 UTC
34.167868,-118.280823,2025-10-11 21:29:05.031 UTC
33.925579,-118.293995,2025-12-27 01:56:39.544 UTC
33.913855,-118.129314,2025-10-27 14:51:10.87 UTC
34.109205,-118.441341,2025-07-05 19:14:07.022 UTC
33.885170,-118.305874,2025-07-05 21:09:25.712 UTC
40.759433,-73.984073,2025-11-27 22:57:19.826 UTC
51.464414,-0.075992,2025-11-27 23:17:37.747 UTC
